"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"young hanks and fisk who vaguely [[resemble]] their celebrity parents [[bring]] fresh good looks and an [[ease]] in front of the camera to the work","young hanks and fisk who vaguely [[eerily]] their celebrity parents [[Ьring]] fresh good looks and an [[eaѕe]] in front of the camera to the work",0.02408367395401001,0.772674560546875,1,0,1,57,"Successful"
"a [[behind]] the scenes look at the training and [[dedication]] that goes into becoming a world class fencer and the champion that s made a [[difference]] to nyc inner city youth","a [[backwards]] the scenes look at the training and [[ԁedication]] that goes into becoming a world class fencer and the champion that s made a [[discrepancy]] to nyc inner city youth",0.033050715923309326,0.8365544080734253,1,0,1,82,"Successful"
"like its bizarre heroine it [[irrigates]] our souls","like its bizarre heroine it [[irrigɑtes]] our souls",0.0319981575012207,0.8093051910400391,1,0,1,18,"Successful"
"a [[pleasant]] romantic comedy","a [[pleasaոt]] romantic comedy",0.02305048704147339,0.7763792276382446,1,0,1,19,"Successful"
"the story [[may]] not be new but australian director john polson making his american feature debut jazzes it up [[adroitly]]","the story [[maу]] not be new but australian director john polson making his american feature debut jazzes it up [[adroi𝚝ly]]",0.03135263919830322,0.6899980306625366,1,0,1,35,"Successful"
"the movie is well done but slow","the movie is well done but slow",0.928325355052948,0.928325355052948,0,0,1,1,"Skipped"
"[[meticulously]] uncovers a trail of outrageous force and craven concealment","[[scrupulously]] uncovers a trail of outrageous force and craven concealment",0.2207115888595581,0.5974146127700806,1,0,1,28,"Successful"
"this new movie version of the alexandre dumas classic is the [[stuff]] of high [[romance]] brought off with [[considerable]] wit","this new movie version of the alexandre dumas classic is the [[stu]] [[ff]] of high [[ballads]] brought off with [[sizeable]] wit",0.021053433418273926,0.05276209115982056,1,1,1,44,"Failed"
"whereas oliver stone s conspiracy thriller jfk was long [[intricate]] star [[studded]] and visually flashy [[interview]] with the assassin draws its considerable power from simplicity","whereas oliver stone s conspiracy thriller jfk was long [[convoluted]] star [[sudded]] and visually flashy [[interviews]] with the assassin draws its considerable power from simplicity",0.03795546293258667,0.5623401403427124,1,0,1,68,"Successful"
"it s unnerving to see recoing s bizzarre reaction to his unemployment good film but very glum","it s unnerving to see recoing s bizzarre reaction to his unemployment good film but very glum",0.8167408108711243,0.8167408108711243,0,0,1,1,"Skipped"
"it may be about drug dealers kidnapping and unsavory folks but the tone and pacing are shockingly [[intimate]]","it may be about drug dealers kidnapping and unsavory folks but the tone and pacing are shockingly [[intima𝚝e]]",0.03002464771270752,0.5885092616081238,1,0,1,27,"Successful"
"could have been crisper and punchier but it s likely to [[please]] audiences who like movies that demand four hankies","could have been crisper and punchier but it s likely to [[plеase]] audiences who like movies that demand four hankies",0.32758307456970215,0.7908363938331604,1,0,1,26,"Successful"
"[[manages]] to accomplish what few sequels can it equals the original and in some ways even [[betters]] it","[[runs]] to accomplish what few sequels can it equals the original and in some ways even [[chumps]] it",0.023655295372009277,0.9330227375030518,1,0,1,38,"Successful"
"a study in shades of gray offering itself up in [[subtle]] plot maneuvers","a study in shades of gray offering itself up in [[subte]] plot maneuvers",0.29080379009246826,0.9299285411834717,1,0,1,22,"Successful"
"the [[ensemble]] cast turns in a collectively stellar performance and the [[writing]] is tight and [[truthful]] [[full]] of funny situations and honest [[observations]]","the [[entire]] cast turns in a collectively stellar performance and the [[wri𝚝ing]] is tight and [[truthfuⅼ]] [[exhaustive]] of funny situations and honest [[obsеrvations]]",0.01792508363723755,0.5633065104484558,1,0,1,79,"Successful"
"a straight [[shooting]] family film which awards animals the [[respect]] they ve rarely been given","a straight [[shоoting]] family film which awards animals the [[rеspect]] they ve rarely been given",0.03131675720214844,0.8093584179878235,1,0,1,41,"Successful"
"a [[smart]] sweet and playful romantic [[comedy]]","a [[brainy]] sweet and playful romantic [[cоmedy]]",0.01943868398666382,0.03863251209259033,1,1,1,23,"Failed"
"a warm funny engaging [[film]]","a warm funny engaging [[filｍ]]",0.018718361854553223,0.026374995708465576,1,1,1,15,"Failed"
"the [[pleasures]] of super troopers may be [[fleeting]] but they ll [[register]] strongly with anybody who still retains a [[soft]] spot for precollegiate humor","the [[plea]] [[sures]] of super troopers may be [[feleting]] but they ll [[registered]] strongly with anybody who still retains a [[sot]] spot for precollegiate humor",0.032674193382263184,0.5313754677772522,1,0,1,72,"Successful"
"[[highly]] watchable stuff","[[higly]] watchable stuff",0.03132033348083496,0.2511330246925354,1,1,1,10,"Failed"
"like mike is a harmlessly naïve slice of b ball fantasy fit for filling in during the real nba s off season","like mike is a harmlessly naïve slice of b ball fantasy fit for filling in during the real nba s off season",0.9623424410820007,0.9623424410820007,0,0,1,1,"Skipped"
"a [[fanciful]] [[drama]] about napoleon s last years and his [[surprising]] [[discovery]] of love and humility","a [[fancy]] [[teatro]] about napoleon s last years and his [[surprisinɡ]] [[dіscovery]] of love and humility",0.02741140127182007,0.11476099491119385,1,1,1,64,"Failed"
"less a story than an inexplicable nightmare right down to the population s shrugging acceptance to each new horror","less a story than an inexplicable nightmare right down to the population s shrugging acceptance to each new horror",0.9650838971138,0.9650838971138,0,0,1,1,"Skipped"
"charlotte sometimes is a [[gem]] it s always [[enthralling]]","charlotte sometimes is a [[geｍ]] it s always [[exciting]]",0.023441195487976074,0.033319711685180664,1,1,1,18,"Failed"
"both damning and damned [[compelling]]","both damning and damned [[coｍpelling]]",0.05328047275543213,0.6750174164772034,1,0,1,21,"Successful"
"candid [[camera]] on methamphetamines","candid [[cameras]] on methamphetamines",0.46661752462387085,0.857273280620575,1,0,1,5,"Successful"
"the film is a masterpiece of nuance and characterization marred only by an inexplicable utterly distracting blunder at the very end","the film is a masterpiece of nuance and characterization marred only by an inexplicable utterly distracting blunder at the very end",0.7379277944564819,0.7379277944564819,0,0,1,1,"Skipped"
"from the dull surreal ache of mortal awareness [[emerges]] a [[radiant]] character portrait","from the dull surreal ache of mortal awareness [[transpires]] a [[radioactive]] character portrait",0.030739128589630127,0.6138092279434204,1,0,1,40,"Successful"
"the directing and story are disjointed flaws that have to be laid squarely on taylor s doorstep but the actors [[make]] this worth a peek","the directing and story are disjointed flaws that have to be laid squarely on taylor s doorstep but the actors [[mɑke]] this worth a peek",0.0371321439743042,0.7070172429084778,1,0,1,25,"Successful"
"a [[thoughtful]] look at a painful incident that made headlines in 1995","a [[thоughtful]] look at a painful incident that made headlines in 1995",0.027293622493743896,0.8321032524108887,1,0,1,26,"Successful"
"directed with purpose and finesse by england s roger mitchell who [[handily]] makes the move from pleasing relatively lightweight commercial fare such as notting hill to commercial fare with [[real]] [[thematic]] heft","directed with purpose and finesse by england s roger mitchell who [[handilу]] makes the move from pleasing relatively lightweight commercial fare such as notting hill to commercial fare with [[veritable]] [[tհematic]] heft",0.03366738557815552,0.5237499475479126,1,0,1,60,"Successful"
"the strength of the film comes not from any cinematic razzle dazzle but from its recovery of an historical episode that in the simple [[telling]] proves simultaneously [[harrowing]] and [[uplifting]]","the strength of the film comes not from any cinematic razzle dazzle but from its recovery of an historical episode that in the simple [[tellinɡ]] proves simultaneously [[appalling]] and [[uplif𝚝ing]]",0.01872384548187256,0.51274573802948,1,0,1,64,"Successful"
"[[resourceful]] and ingenious entertainment","[[resoսrceful]] and ingenious entertainment",0.018811404705047607,0.029016613960266113,1,1,1,22,"Failed"
"[[chouraqui]] [[brings]] documentary [[like]] credibility to the horrors of the killing field and the barbarism of ethnic cleansing","[[chourauqi]] [[brinɡs]] documentary [[likе]] credibility to the horrors of the killing field and the barbarism of ethnic cleansing",0.027477025985717773,0.6525939106941223,1,0,1,50,"Successful"
"at the end of the movie my 6 year old nephew said `` i guess i come from a broken family and my uncles are all aliens too `` congrats disney on a job well done i [[enjoyed]] it just as much","at the end of the movie my 6 year old nephew said `` i guess i come from a broken family and my uncles are all aliens too `` congrats disney on a job well done i [[enjoуed]] it just as much",0.11611127853393555,0.5421819686889648,1,0,1,38,"Successful"
"what bubbles up out of john c walsh s pipe [[dream]] is the distinct and very [[welcome]] sense of watching intelligent people making a movie they might actually want to watch","what bubbles up out of john c walsh s pipe [[drеam]] is the distinct and very [[welcomе]] sense of watching intelligent people making a movie they might actually want to watch",0.03074592351913452,0.5591548681259155,1,0,1,47,"Successful"
"at a time when half the so called real movies are little more than live action cartoons it s [[refreshing]] to see a cartoon that knows what it is and knows the form s history","at a time when half the so called real movies are little more than live action cartoons it s [[rеfreshing]] to see a cartoon that knows what it is and knows the form s history",0.031238317489624023,0.6703945398330688,1,0,1,35,"Successful"
