"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"standing by yourself is [[haunting]] it s what punk rock [[music]] used to be and what the video medium could use more of spirit perception [[conviction]]","standing by yourself is [[anguished]] it s what punk rock [[gigs]] used to be and what the video medium could use more of spirit perception [[convicting]]",0.05627638101577759,0.8775566816329956,1,0,1,95,"Successful"
"the most [[brilliant]] and brutal uk crime film [[since]] jack carter went back to newcastle the first half of gangster no 1 drips with style and at times blood","the most [[briiliant]] and brutal uk crime film [[as]] jack carter went back to newcastle the first half of gangster no 1 drips with style and at times blood",0.03692573308944702,0.6450815200805664,1,0,1,77,"Successful"
"if you come from a family that eats meddles argues laughs kibbitzes and fights together then go see this [[delightful]] [[comedy]]","if you come from a family that eats meddles argues laughs kibbitzes and fights together then go see this [[leggy]] [[comedies]]",0.043406009674072266,0.5115796327590942,1,0,1,94,"Successful"
"the observations of this socialeconomicurban environment are canny and spiced with irony","the observations of this socialeconomicurban environment are canny and spiced with irony",0.6118028163909912,0.6118028163909912,0,0,1,1,"Skipped"
"[[lovely]] and [[poignant]] [[puts]] a human face on a land most westerners are unfamiliar with","[[pretty]] and [[disquieting]] [[implies]] a human face on a land most westerners are unfamiliar with",0.020642757415771484,0.788204550743103,1,0,1,96,"Successful"
"merchant effectively [[translates]] naipaul s lively [[mix]] of characters from the page to [[screen]]","merchant effectively [[means]] naipaul s lively [[mergers]] of characters from the page to [[pant]]",0.030309081077575684,0.7754629254341125,1,0,1,95,"Successful"
"huppert s [[superbly]] [[controlled]] display of murderous [[vulnerability]] ensures that malice [[has]] a very human face","huppert s [[unspeakably]] [[ticked]] display of murderous [[inadequacy]] ensures that malice [[ai]] a very human face",0.028109192848205566,0.7478170394897461,1,0,1,149,"Successful"
"this is a [[finely]] [[written]] [[superbly]] [[acted]] offbeat thriller","this is a [[skilfully]] [[penned]] [[terribly]] [[conducted]] offbeat thriller",0.02188163995742798,0.9230645895004272,1,0,1,162,"Successful"
"a [[deft]] [[delightful]] [[mix]] of sulky teen drama and [[overcoming]] obstacles sports movie triumph","a [[wordplay]] [[leggy]] [[dosage]] of sulky teen drama and [[overstepped]] obstacles sports movie triumph",0.02008354663848877,0.9692751169204712,1,0,1,127,"Successful"
"a [[moody]] multi dimensional love [[story]] and sci fi [[mystery]] solaris is a thought provoking haunting [[film]] that [[allows]] the seeds of the [[imagination]] to [[germinate]]","a [[irate]] multi dimensional love [[lore]] and sci fi [[conundrum]] solaris is a thought provoking haunting [[photographer]] that [[licensed]] the seeds of the [[imaginings]] to [[wither]]",0.019234180450439453,0.5296272039413452,1,0,1,231,"Successful"
"it s a [[lovely]] sad dance [[highlighted]] by kwan s unique directing style","it s a [[pretty]] sad dance [[insisted]] by kwan s unique directing style",0.022084832191467285,0.7964264750480652,1,0,1,103,"Successful"
"though the film never [[veers]] from its comic course its unintentional parallels might inadvertently evoke memories and emotions which are anything but humorous","though the film never [[veered]] from its comic course its unintentional parallels might inadvertently evoke memories and emotions which are anything but humorous",0.3510577082633972,0.5347249507904053,1,0,1,29,"Successful"
"moonlight mile does nt quite go the distance but the cast is [[impressive]] and they all [[give]] life to these broken characters who are trying to make their [[way]] through this [[tragedy]]","moonlight mile does nt quite go the distance but the cast is [[breathless]] and they all [[donner]] life to these broken characters who are trying to make their [[manner]] through this [[incident]]",0.023863554000854492,0.540395200252533,1,0,1,143,"Successful"
"steven spielberg [[brings]] [[us]] another [[masterpiece]]","steven spielberg [[prescribes]] [[our]] another [[geometry]]",0.03978842496871948,0.9248248338699341,1,0,1,67,"Successful"
"[[sensitive]] [[ensemble]] performances and [[good]] period reconstruction [[add]] up to a [[moving]] tragedy with some buoyant human moments","[[hypersensitive]] [[orchestra]] performances and [[better]] period reconstruction [[incorporating]] up to a [[wiggle]] tragedy with some buoyant human moments",0.017117977142333984,0.9489778280258179,1,0,1,148,"Successful"
"a big budgetall star movie as unblinkingly pure as the hours is a distinct rarity and an [[event]]","a big budgetall star movie as unblinkingly pure as the hours is a distinct rarity and an [[incident]]",0.05143630504608154,0.5194377303123474,1,0,1,46,"Successful"
"[[despite]] the film s [[shortcomings]] the stories are quietly [[moving]]","[[if]] the film s [[failing]] the stories are quietly [[displaced]]",0.017212390899658203,0.9668558835983276,1,0,1,101,"Successful"
"birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked","birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked",0.9412572383880615,0.9412572383880615,0,0,1,1,"Skipped"
"`` the quiet american `` begins in saigon in 1952 that s its first [[sign]] of trouble","`` the quiet american `` begins in saigon in 1952 that s its first [[signage]] of trouble",0.34933096170425415,0.5045152902603149,1,0,1,38,"Successful"
"my oh my is this an [[invigorating]] electric movie","my oh my is this an [[reanimate]] electric movie",0.052327513694763184,0.8844921588897705,1,0,1,33,"Successful"
"the structure is [[simple]] but in its own way rabbit proof fence is a quest story as [[grand]] as the lord of the rings","the structure is [[mere]] but in its own way rabbit proof fence is a quest story as [[sizeable]] as the lord of the rings",0.04107201099395752,0.5543802976608276,1,0,1,74,"Successful"
"as improbable as this premise may [[seem]] abbass s understated shining performance offers us the sense that on some elemental level lilia [[deeply]] wants to break free of her old [[life]]","as improbable as this premise may [[appearing]] abbass s understated shining performance offers us the sense that on some elemental level lilia [[bitterly]] wants to break free of her old [[inhabits]]",0.034991681575775146,0.5016239881515503,1,0,1,119,"Successful"
"visits spy movie territory like a novel you ca nt put down examines a footnote to history seldom brought to light on the screen and [[keeps]] you guessing from first frame to last","visits spy movie territory like a novel you ca nt put down examines a footnote to history seldom brought to light on the screen and [[remain]] you guessing from first frame to last",0.4196224808692932,0.6392703652381897,1,0,1,65,"Successful"
"a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies","a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies",0.9721506237983704,0.9721506237983704,0,0,1,1,"Skipped"
"a [[rich]] [[tale]] of our times very well told with an [[appropriate]] minimum of [[means]]","a [[fecund]] [[retold]] of our times very well told with an [[satisfactorily]] minimum of [[way]]",0.024099409580230713,0.6147953271865845,1,0,1,112,"Successful"
"nervy and [[sensitive]] it [[taps]] into [[genuine]] artistic befuddlement and at the same time presents a scathing [[indictment]] of what [[drives]] hollywood","nervy and [[problematic]] it [[faucets]] into [[actual]] artistic befuddlement and at the same time presents a scathing [[indict]] of what [[eglantine]] hollywood",0.022465825080871582,0.8425881862640381,1,0,1,91,"Successful"
"reinforces the [[talents]] of screenwriter charlie kaufman creator of adaptation and being john malkovich","reinforces the [[staffing]] of screenwriter charlie kaufman creator of adaptation and being john malkovich",0.05351817607879639,0.8626327514648438,1,0,1,59,"Successful"
"[[manages]] to deliver a fair bit of vampire [[fun]]","[[administration]] to deliver a fair bit of vampire [[hoot]]",0.03242582082748413,0.9229422211647034,1,0,1,76,"Successful"
"washington s [[strong]] [[hand]] [[keen]] [[eye]] [[sweet]] [[spirit]] and [[good]] taste are reflected in almost [[every]] [[scene]]","washington s [[stiff]] [[hands]] [[flustered]] [[glance]] [[sugary]] [[psyche]] and [[buenos]] taste are reflected in almost [[any]] [[photograph]]",0.02272331714630127,0.5341472625732422,1,0,1,235,"Successful"
"contradicts everything we ve come to expect from movies nowadays instead of simply handling conventional material in a conventional way secretary takes the most unexpected material and handles it in the most unexpected way","contradicts everything we ve come to expect from movies nowadays instead of simply handling conventional material in a conventional way secretary takes the most unexpected material and handles it in the most unexpected way",0.7420498132705688,0.7420498132705688,0,0,1,1,"Skipped"
